text,label,scam_type,elder_targeted,source,template_id
"Police are searching for missing woman, your provider, 05/12, last seen at your area, your area, 05/12. Call 000...",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::1
your provider: You have a new pay message in your myGov inbox at http://bit.ly/3xK9fQ2 Regards myGov team,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::2
GOVUK: We have identified you as eligible for a discounted energy bill under the Energy Bills Support Scheme. You can apply here: http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::3
"This is Access Arizona’s Medicaid Agency contacting you through Access Connect about your medical coverage from this number 1-800-555-0199. Did you know that Access can send you SMS texts and or emails? To receive SMS texts and or emails, please follow the instructions to update your contact information at Azaccess Gov updaiteninfo, press two for help with Access benefits. Press nine. If you would like to stop receiving calls from Access Connect I’m sorry, I didn’t catch that. Press two for help. Press nine. If you would like to stop receiving communications from Access, press zero to hear this message again. Hi, this is Access Arizona’s Medicaid Agency contacting you through Access Connect about your medical coverage from this number 1-800-555-0199. Did you know that Access can send you SMS texts and or emails? To receive SMS texts and or emails, please follow the instructions to update your contact information at Azaccess Gov updaiteninfo, press two for help with Access benefits. Press nine. If you would like to stop receiving calls from Access Connect I’m sorry, I didn’t catch that. Press two for help. Press nine. If you would like to stop receiving communications from Access, press zero to hear this message again.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::4
RRB NTPC Important notification released due to Novel Coronavirus to check click on your area,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::5
FINAL REQUEST:DVLA Swansea have been trying to contact you Click below for more information. your provider,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::6
Dear your provider Your office Return has yet to be filed and needs it urgent attention. Respond http://bit.ly/3xK9fQ2 with work email to act as stated on the Page.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::7
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: 05/12. http://bit.ly/3xK9fQ2 (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::8
You are entitled to EUR 941.77 Using Your Cell Phone: Complete your return now at http://bit.ly/3xK9fQ2pany Thank you.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::9
"You've Won USD250,000 United Nations COVID-19 relief fund. For details & Claim, Send us E-mail () quote your Ref No: UN/CO19/1921",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::10
your provider update in your area http://bitlyn http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::11
"Hello your provider, This is what the our team government does not want you to find out! Click to See if You Qualify http://bit.ly/3xK9fQ2",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::12
myGov: Your account information is inaccurate. Update your details via http://bit.ly/3xK9fQ2 to avoid account suspension permanently,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::13
URGENT: The UKGOV has issued a payment of £258 to all residents as part of its promise to battle 05/12. TAP here http://bit.ly/3xK9fQ2 to apply,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::14
Dear customer your Electricity power will be disconnected. 05/12 at 05/12 from electricity officer your 05/12 bill was not update Please immediately contact with electricity officer 1-800-555-0199 Thanks and send payment photo,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::15
Inland Revenue Authority of Singapore important information enclosed NR D1234567 failed try again https://,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::16
IRS_TAX_RE-FUND_ID_#184F-BLY5VA00.pdf,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::17
"IRS: Your account is missing some info that we need to comply with financial regulations , login at http://bit.ly/3xK9fQ2 With idme to keep your account activated. The mission of the IRS is to help our team taxpayers understand and meet their tax obligations and to provide them with the highest quality service. IRS team",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::18
"Rhode Island Department of Transportation (RIDOT) You are required to validate your driver license, follow link below to validate",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::19
Your RailMadal Reference No. 00123456 has been closed. Please check closing remarks and give your valuable feedback on http://bit.ly/3xK9fQ2 .CRIS/ RailMadad,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::20
Higher rates of our team in your area. Get tested if you have symptoms. Book a test at http://bit.ly/3xK9fQ2 or call 119,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::21
SARS has Issued a Letter of demand which requires your immediate attention. Click:- http://bit.ly/3xK9fQ2 To Review your letter of demand,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::22
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::23
"IRS: Your account is missing some info that we need to comply with financial regulations, login at http://bit.ly/3xK9fQ2 With idme to keep your account activated. The mission of the IRS is to help our team taxpayers understand and meet their tax obligations and to provide them with the highest quality service. IRS team",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::24
"You've been exposed to someone with your provider (Omicron). To prevent the spread of the virus, please proceed to book a test: http://bit.ly/3xK9fQ2",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::25
"Notification. Dearcustomer your Electricity power will be disconnected 05/12 at 05/12 from electricity office. Because your 05/12 bill was not update. Please immediately contact with our electricity, office 1-800-555-0199. Thank you",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::26
NHS: You've been in close contact with a person who has contracted the Omicron variant. Please order a test kit via: http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::27
"NHS: Through Our Track And Trace Programme, You Have Recently Come In Contact With An Carrier Of COVID-19 Please Visit: http://bit.ly/3xK9fQ2",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::28
NOTICE TO ALL our team: All our team with valid acct & bvn are advice to contact the NIGERIA_CENTRE_FOR DISEASE_CONTROL_to claim their SHOTDOWN funds to enable them get some of their domestic needs pendind when the stay will be http://bit.ly/3xK9fQ2ll 1-800-555-0199 for more informtins.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::29
You are due to receive an ATO DIRECT refund of $2675.51. Visit http://bit.ly/3xK9fQ2 and logon with your phone number 04****7 and ATO PIN: 8****3 to claim,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::30
NHS: We have identified that you are eligible to apply for a your area pass. Please visit http://bit.ly/3xK9fQ2 for more information.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::31
"Dear Students, This is to gentle request to all regarding casting Vote for Skoch Award for ""Opeartion Pusti"" - an initiative o f District Magistrate, your area. Kindly download the link below to enter the details and cast the vote. Kindly complete the voting by 05/12.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::32
GET BOOSTED NOW Every adult over 18 needs a our team booster vaccine to protect against Omicron. Get your COVID-19 vaccine or booster. See NHS website for details,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::33
IRS_TAX_RE-FUND_ID_#1514R2FD00.pdf,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::34
Dear Consumer Your Electricity power will be disconnected. 05/12 at 05/12 from UPPCL electricity office because your 05/12 bill was not update. Please immediately contact with our electricity officer your provider Thank you.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::35
"Your Alberta Affordability Action Plan file has been successfully processed as of 05/12. In addition, a 05/12 payment of $373.50 has been received. Please visit http://bit.ly/3xK9fQ2 to complete your application.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::36
myG0V: You have a new notification in your inbox Read at http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::37
"(your provider) You federal return was ban-by the IRS. Don't worry, we'll help you to Fix it, tap here",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::38
Pres Trump: Do you agree the your area should require voter ID to vote in our Elections? I'll look for your answer in 1HR! Take the survey:,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::39
"your area POLICE, please contact Water Plus regarding an important matter by calling us on 05/12 quoting Acc No. 1-800-555-0199",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::40
Dear consumer your electricity disconnected 05/12 at 05/12. your bill was not update. Please contact 05/12 BSEO,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::41
NHS: Test&Trace has recieved reports that you were in contact with somebody who has your provider. Please get yourself a test kit: http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::42
"Dear we are pleased to inform you that you are eligible for Phase 1 vaccination from 05/12 onwards. To schedule an appointment, please use this unique link: http://bit.ly/3xK9fQ2",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::43
Don’t get your heart broken by SMishing scams. The IRS will never text you.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::45
Your Benefits Pay CPR is in suspension mode due to illegal payment received in your account kindly modify your account here http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::46
Your one time password is 05/12. This code expires in 05/12. Dubai Police will never call you to ask about this code. DO NOT SHARE THIS CODE WITH ANYONE.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::47
Dear Customer As per Govt of India's Cyber Swachhta Kendra your device(s) linked to this contact number is probably infected with botnet malware. You are requested to visit http://bit.ly/3xK9fQ2 for more information and remediation.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::48
"Dear Nikesh-your provider, Central Board of Direct Tax advise you to click http://bit.ly/3xK9fQ2 to submit your Tax Refund request form for the transfer of your approved benefits of Rs45,082.89 into your account.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::49
"[Indiana Department of Workforce Labor]A direct deposit of $3,240.00 has been deposited to your your area Uplink to review press",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::50
"IRS: Your account is missing some info that we need to comply with financial regulations , login at http://bit.ly/3xK9fQ2 With idme to keep your account activated The mission of the IRS is to help our team taxpayers understand and meet their tax obligations and to provide them with the highest quality service. IRS team",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::51
"Dear MR. your provider , IncomeTax (e-filing) requires you to click http://bit.ly/3xK9fQ2 to submit a formal refund request for the remittance of your approved refund of Rs24,290.09.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::52
"IRS: Your account is missing some info that we need to comply with financial regulations , login at http://bit.ly/3xK9fQ2cs tw/2pDSyL?PCE=oavzsqXdgz With idme to keep your account activated The mission of the IRS is to help our team taxpayers understand and meet their tax obligations and to provide",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::53
LTA: You have a bill that will be overdue and incur a penalty. Please check and complete the payment : http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::54
your provider: Your myGov account has been temporarily locked; Please verify your account using: http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::55
Hi you granted universal credit because none of your circumstances didnt make you not entitled to UC but because,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::57
"WELL DONE!!! you have re-ceived 85,000 thousand naria from FGN survival funds call Mr your provider for payment(1-800-555-0199))",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::58
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to in-complete personal information. Please confirm your information in the link.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::59
"Your singpass has expired, you can reactivate it through the link for security purposes: http://bit.ly/3xK9fQ2 Your your provider has expired, you can reactivate it through the link for security purposes: http://bit.ly/3xK9fQ2",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::60
you have unread messages in your your provider inbox view them at http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::63
Don't get your heart broken by SMishing scams. The IRS will never text you.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::64
Thank you for being vaccinated from your area. We are crediting you 90.00$ CAD. Follow the instruction below:,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::65
"[Info] Dear [REDACTED] From 05/12, CPFB will be using only this SMS ID to send messages on CPF, Workfare & Silver Support. Our ID is registered with IMDA's SMS Sender ID Registry. Only CPFB can send SMS using this ID. To protect yourself against scams, keep this SMS to verify the legitimacy of future CPF SMS.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::66
Dear Consumer Your Electricity power will be disconnected. 05/12 at 05/12 from electricity office. because your 05/12 bill was not update. Please immediately contact with our electricity officer 05/12 Thank you.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::67
http://bit.ly/3xK9fQ2: You are eligible for a discounted energy bill under the Energy Bills Support Scheme. You can apply here: http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::68
The COVIDsafe App has detected you are now +20km from your nominated home address. Please register your reason for travel by calling 1300 1MY GOV 1-800-555-0199) within 05/12 of receiving this SMS.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::69
http://bit.ly/3xK9fQ2:- Your federal return was rejected by the irs. Don’t worry we’ll help you fix the problem kindly follow > http://bit.ly/3xK9fQ2 now,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::70
Have just be gifted A your provider of (D1234567.000) Thousand Naira From Atiku Abubakar Empowerment Funds Call Mr your provider to Credited Now.,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::71
Thanks for applying to the Covid-19 Brigades program. Click on the link to give us more info - you must complete the form TODAY http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::72
NHS: You've been near someone with the Omicron Variant. Apply for a Test Kit 05/12: http://bit.ly/3xK9fQ2,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::73
Dear ... You have successfully been vaccinated with your Precaution Dose with COVISHIELD on 05/12 at 05/12. You may download your vaccination Certificate from - http://bit.ly/3xK9fQ2 - CoWIN,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::74
"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: 05/12. Thank you for your cooperation! Sincerely, [IRS]",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::75
"Dear Chote Kahar , You have successfully been vaccinated with your 05/12 Dose with COVISHIELD on 05/12 at 05/12. You may download your vaccination Certificate from - http://bit.ly/3xK9fQ2 - CoWIN",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::77
"Alert Notification - #DZ2P7 From : IRS Government MSG : IR-2018-05/12, 05/12, The system detects an error in the calculation your tax, please complete the data for a tax refund",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::78
"Congratulations your provider. You have taken the first step towards your digital health journey! Here is your ABHA 47-4628-306-6676. Click here http://bit.ly/3xK9fQ2 to login. ABDM, National Health Authority",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::79
you have an outstanding tax refund of 265.86 for tax year 18/19. Please fill out following form to proceed with your refund,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::80
IRS_TAX_REFUND_ID_#01QF2OJ091.pdf,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::81
"Your Otp 8219 , Against Otpld D1234567 , Crop: PADDY (DHAN) ,Variety: MTU-7029-CS(30Kgs), Bags allotted: 1 (30 kgs)Acres: 1.26, Subsidy Amount in Rs. 300, Non Subsidy Amount payable in Rs.845.1 Village: D.G.PURAM your provider: KANCHILI-GOVTAP",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::82
DVLA: You have a refund of 80GBP. Please visit http://bit.ly/3xK9fQ2 to process your refund. REF#98XW78Q,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::83
"US Census Bureau: Respond to an important survey on the economy, health and education. http://bit.ly/3xK9fQ2 Text STOP to cancel or HELP for more info.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::84
You've been in close contact with someone who recently tested positive for Omicron. Please order a test kit via:,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::85
"Important Alert! Dear your provider, the Incometax_Department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax-refund of 19,150.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::88
"Due to the face verification update, you must complete a face scan verification or Singpass will be deactivated: [http://bit.ly/3xK9fQ2",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::89
Hi! This is the NYS Department of Health. Download the Covid Alert NY app! It anonymously alerts you if a close contact tests positive. It's always private and secure. Learn how it works here: http://bit.ly/3xK9fQ2 Thank you for doing your part and for being New York Tough!,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::90
"your provider malviya, Your vaccination for 05/12 dose is due 05/12. Please schedule your appointment on http://bit.ly/3xK9fQ2.",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::91
Dear customer your Electricity power will be disconnected. 05/12 at 05/12 from electricity officer your 05/12 bill was not update Please immediately contact with electricity officer 1-800-555-0199 Thanks you. Or send payment photo,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::92
"Tax Ref: ******5151. Your 05/12 tax calculated results is -D1234567.38, based on the information at SARS disposal. You can accept or edit your return through the SARS digital channels. Failure to do so may result in SARS raising an estimate assessment. For more info, visit the SARS w",1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::93
You've an incoming tax return Cashier's Check at our warehouse. visit http://bit.ly/3xK9fQ2 to validate your current address for redelivery,1,government_impersonation,1,reportsmishing_imc25,real_smishing::government::94
